7	2.3379375116061896e-06	6	5	7.843569395165333	0.08348672735234135
216	6.347129819080354e-05	58	64	1.3672400793618	1.122066055378876
13	6.378036006466348e-06	7	7	5.523130368169784	0.29352683140806113
4403	0.001277691415033811	423	719	8.500614453602026	4.125964731468104
344	0.00010002090553229003	140	128	7.31855082445765	1.7675664644818483
4391	0.0012732123486809885	676	672	6.16551797890615	5.62981050147528
18	5.678269263528477e-06	7	6	7.374618930434789	0.21847654970884273
502	0.00014603156318061399	82	201	9.956081635225333	1.133025918901613
7325	0.0021237947645922095	124	33	8.257329209295843	0.7611301985497237
11984	0.0034746152162284014	476	687	7.824905932177436	4.426864126102786
3	1.2308894160742669e-06	2	2	9.52613928249031	0.037805651092158124
61	1.7877123787652592e-05	26	26	4.094126528024782	0.6885680093393202
85	2.5167541806247828e-05	30	57	1.809846260100267	0.6206679594166024
31	9.469089531768796e-06	17	20	4.623854306362959	0.3097738153692877
533	0.00015490480039223175	154	152	5.1904827609690365	2.246882872935852
36	1.0591369093325848e-05	9	15	7.50438253444525	0.20996240377233147
39	1.1473983184436336e-05	4	1	3.531377996816523	0.018748792028679667
187	5.516753081047593e-05	95	55	5.849294657306634	0.8030185385684413
1	0.0016806722689075631	1	1	10.73083520600657	0.015889265721209953
485	0.00014072537110150827	157	106	6.598869370018531	1.654504302047754
42	1.2845391945021723e-05	16	11	10.135996916839456	0.22647704651491182
43	1.2515877700664448e-05	8	29	10.99350286817752	0.18732647398191557
94	2.7314036450872217e-05	42	61	5.739631713243284	0.8674821769588438
4	1.3258849536255163e-06	3	3	10.101699125198062	0.05482747114433971
6945	0.002013834419025443	721	1231	4.592741273830154	5.911139159872371
150	4.410400076211713e-05	46	67	6.77071403340344	0.8106712940119898
9	2.7889386972681416e-06	9	7	11.157403506341014	0.323368382598677
59	1.716989994313562e-05	27	39	9.497292452842713	0.4764305416306226
1033	0.00029987279355456377	307	264	4.489797604988358	3.155044044924548
851	0.00024673925807157756	173	265	6.176397322027728	2.403531395527803
28	8.239227136953904e-06	17	19	8.682731697083204	0.3001766172395694
155	4.52606414338104e-05	68	98	9.883788316506791	1.1370730346697488
3	1.0691078437591542e-06	2	1	4.273927022576643	0.010074272214716058
3	1.0691078437591542e-06	2	1	9.869303743234244	0.0166649173509935
51	1.4970626749692002e-05	19	15	3.7893149252042058	0.33877743978904246
18	6.414647062554925e-06	7	16	9.795513941448842	0.03991607625101075
20	7.127385625061028e-06	3	16	5.8869944198338215	0.014906624408541368
382	0.00011264834489502471	100	163	6.593003943431235	1.2732135742498434
740	0.00021455637425242327	143	277	5.014624284845863	2.0827948630861317
447	0.00012982897718872923	134	188	7.647775265170532	1.9460796429435696
4432	0.001285092864777031	545	695	5.550724906402197	5.038120332935743
144	4.1768840792842214e-05	55	62	7.241739942769785	1.026105011069379
83	2.4329060212372178e-05	53	33	2.564981974125267	0.7200671915381313
2	2.3120558685180067e-06	2	2	8.282954178543948	0.016867012953264537
71	2.0886401217177093e-05	35	49	7.514613786808403	0.559666163112184
14	4.063957400437398e-06	6	7	5.385729026473085	0.2739241464505674
505	0.00014658785561705794	184	170	4.423302565587679	2.227246647259215
69	2.0550711412018533e-05	41	36	2.183499229998326	0.7871473539111844
10	3.842473938420513e-06	8	6	0.36006467487054733	0.21016176436207637
3	1.6415015361718542e-06	2	2	5.011733688953262	0.04883139786573994
1394	0.0004042491984614171	318	350	4.705893646030068	2.9626228437635054
6	2.1237569827359796e-06	6	5	5.840760743717843	0.11215048039264927
1914	0.0005549072617761961	477	445	9.07349240638704	4.331249288643162
35	1.0165426339432879e-05	17	13	1.1489164405014618	0.3342206805087409
834	0.00024207853155278864	192	192	5.437420899094263	2.554289863952476
2003	0.0005813948425662298	148	379	8.31867882870628	2.2400021726919257
1765	0.0005126279282599723	244	79	6.232232307142635	1.0508382105491596
97	2.8293419679794326e-05	56	34	5.938155322544707	0.4786698174898741
722	0.00021001137610099629	266	222	8.363516655862565	2.0850334627329743
508	0.0001474403998305016	199	214	8.334204360152194	2.2499222973614184
7	3.401145700223018e-06	1	3	9.680875202876127	0.006453842579501051
248	7.217447130744636e-05	125	91	11.429493255975771	1.55158502688235
21	6.11154797361441e-06	1	11	7.064180028137493	0.0017424440879669708
1144	0.000331809253765629	329	341	5.773457429023858	3.57247227550192
3	9.178915419354049e-07	1	0	12.760374277431696	0
64	1.8692833518119783e-05	42	32	5.3276192755768665	0.5068770736382571
154	4.52409196480139e-05	68	81	3.508818150862341	1.1135773155217639
34	1.0112474510615719e-05	13	21	2.1074593480579633	0.18605560260601095
498	0.0001446919833087047	185	169	8.596240063359756	1.9391137994464083
13	4.6313795917902026e-06	9	6	4.121153038102905	0.19191844832235616
6	2.1375598115954782e-06	4	4	9.716888296437643	0.0546936633660538
69	2.023286562181021e-05	28	33	8.96971087990911	0.45288509317930814
561	0.00016302608969573403	201	152	8.177664388678068	2.326675028813932
92	2.6819522396779092e-05	40	25	6.840151366633746	0.44905277416014083
114	3.428715795552294e-05	43	12	5.437071789963219	0.10634971130961451
332	9.670743234484938e-05	139	121	4.612241838977305	1.8641960069683627
306	8.876947235251576e-05	128	103	11.266467698858456	1.995588896732662
398	0.00011541192924378798	175	134	6.902371745091238	1.9353888874698746
60	1.7575351389858786e-05	41	40	4.781152961730579	0.5336024919615796
2	0.0024600246002460025	1	0	18.259664800343806	0
214	6.24112862936941e-05	101	108	5.041127895075303	1.4695090171892353
108	3.148397072340545e-05	54	46	12.587271168445922	0.8562227895997992
185	5.3762737772973036e-05	99	101	7.04033050080774	1.4154067919748452
295	8.584807567900735e-05	77	91	5.47179543146326	1.1065550773042931
436	0.00012674451764554034	142	181	4.9731135289874935	2.120672176054881
8	2.462168018961156e-06	7	6	6.254116069394989	0.055292286216953944
3	1.4221480598345094e-06	3	2	10.58905210512791	0.09753480856150969
29	8.505064766068194e-06	16	15	4.844553645819836	0.35629617570924543
139	4.159102734924225e-05	57	50	5.1427116800555295	0.7102416850978678
17	5.536261863883512e-06	15	8	1.1314864013952992	0.24112515730174378
2157	0.0006259763649665667	531	254	4.92232016989946	2.894831276463482
37	1.0873372814452064e-05	11	14	3.1110242774754275	0.32096236736057016
73	2.20770980652599e-05	40	19	3.665394507706776	0.27375282394488004
39	1.2189431263015735e-05	24	28	9.586008287656773	0.45865685721326926
16	4.9271323319963355e-06	11	9	1.159364029329944	0.08939195073368593
94	2.7329021356467253e-05	38	35	4.563463553543742	0.8027078616619508
3521	0.0010210603484074822	538	891	5.956145005646289	4.987426132082937
60	1.843623260503045e-05	40	33	9.602401824422502	0.7881230844022118
4	1.8560089682353346e-06	4	3	3.9501364038284725	0.09303892889189394
2860	0.0008293941942406403	437	714	2.9805318629673985	4.27113393231958
870	0.0002525464373390198	312	124	7.054125805278314	1.6168301771949996
385	0.00011231438225047683	132	191	2.718778361794985	2.16870170629827
402	0.00011660058816585245	179	90	5.849599425110125	1.273221405285473
8	2.601575253816186e-06	7	2	7.4303847156641405	0.016322529632927983
1	0.0011668611435239206	0	1	16.285794811701813	0
23	7.324889752447389e-06	16	14	1.9335415149673731	0.2807273682933577
207	6.006690931376603e-05	59	45	4.907494158947437	0.8213113390747682
2580	0.000748016234851584	300	542	9.22786561180193	3.5905960830898156
650	0.00018847015009762754	149	271	6.279221032789875	2.104105466360044
2043	0.0005923873441938646	348	458	5.413784817829854	3.7459691281442398
48	1.4616588610023326e-05	17	19	4.050411137666863	0.3885694459757098
126	3.6838335258087624e-05	35	48	5.391423769129747	0.7622424343803493
36	1.062701138330036e-05	24	25	7.264728666255093	0.5616183274923258
1575	0.0004570395848513577	287	364	7.8749468214215685	3.191765081944127
2	0.002242152466367713	2	1	10.292901566308286	0.011607966376027705
4	1.2278420553093732e-06	2	1	8.248468606556743	0.002360352452339088
87	2.5759299773406987e-05	42	42	2.878175019958234	0.7951948196416186
3	1.6449641068831879e-06	3	1	1.5572795906864216	0.002288111000903864
1	0.0011210762331838565	1	1	14.95715545306865	0.008204756670407709
1	0.0011210762331838565	1	1	8.800899899920305	0.011607966376027705
785	0.0002276433892359766	144	223	4.23771601254885	2.1542959213936594
139	4.246990289363642e-05	78	58	6.340431808899542	1.1908152040034048
252	7.314456617145086e-05	103	94	7.606094203475365	1.5208502770946675
33	9.660693040553833e-06	17	23	8.140695809792419	0.5009984004017715
602	0.00017469093922786605	187	77	3.969869679645084	1.1893797690166679
288	8.378398742541989e-05	103	120	3.4673974528788785	1.8159301987219716
7	2.6008536744860714e-06	5	3	8.35752336244577	0.16670446391718896
285	8.32660874463372e-05	41	166	5.458667388966852	0.7608906040775102
10	6.760191664954085e-06	9	6	8.526302682492645	0.17424263389129457
74	2.151222824823018e-05	38	31	3.059619137307475	0.5450755659493832
124	3.6156652780373705e-05	74	75	4.31492087496837	0.8842617507548952
246	7.152817919495325e-05	99	91	2.17459421909915	1.459421694957219
78	2.4104405450933164e-05	21	42	7.360813493781494	0.5607819617901082
766	0.00022233180787397096	221	316	4.46798749849951	2.9187090972775684
80	2.3395958465154936e-05	31	50	3.5946534350490564	0.765447461068563
493	0.00014299661739036106	138	193	4.999261214556867	2.044245905216679
2086	0.0006049620811159607	414	461	6.989891042892845	4.20764662714932
360	0.00010506096162298174	127	137	4.541906972606963	1.5537643260402694
45	1.3197514292174783e-05	26	13	1.3326497169296418	0.3940669485370445
337	9.787557719725589e-05	145	113	8.211815185751972	1.6875361247286946
203	5.903591157409225e-05	68	56	5.9061555199165285	1.1525281880677654
1418	0.0004112894009735203	293	379	5.617429125048247	3.406896061044271
271	7.897552137686682e-05	113	57	5.832549366572857	0.9831673881963251
36	1.088398518326817e-05	29	15	5.15990444233633	0.4802683730812575
513	0.00014896326792306874	144	136	5.161901217447183	1.8931314406224469
736	0.0002136285742150311	211	233	4.546817674871497	2.4433105208960715
447	0.00012981521515637652	167	166	10.807646109995563	2.2779767377781623
54	1.5832847352879862e-05	28	29	9.110737499803355	0.53981689822975
2	3.225926123065856e-06	2	1	9.82000492962179	0.0030553449575416586
238	6.901037098293674e-05	83	91	2.713904439177852	1.4979499640246834
53	1.635752992656395e-05	27	42	8.348292281749304	0.49023552820625677
1	0.000992063492063492	1	0	10.390101189847117	0
532	0.0001548195740832033	149	207	6.955081531401752	1.6111038098843347
1	0.000980392156862745	0	1	15.933578950075866	0
22	6.6315955739525395e-06	14	14	5.139184281105427	0.3748339177974986
39	1.155825419386808e-05	30	17	3.1854750689513405	0.38477431992723304
10	4.507038190838814e-06	7	9	5.025846150733707	0.058178946500536996
12	3.6205877481120897e-06	7	8	7.133357702589102	0.11189691589308241
4	1.2472529254317366e-06	2	4	0.5376836734895041	0.021007484753180653
2	6.723109411210247e-07	1	2	10.585197399930298	0.02000663346790765
30	8.710945564430074e-06	15	7	3.4693816526077126	0.09245438452979565
1	0.0009596928982725527	1	1	12.949136487483969	0.0004385003649508474
2	1.4826412364041799e-06	2	2	7.8517034626340525	0.0035881602291153074
2	6.218596089746779e-06	1	2	9.45708893307872	0.0016374283591222376
12	4.04751512927426e-06	11	7	3.888039101140318	0.10032453153518568
177	5.1701580812345754e-05	88	92	6.183153797597252	1.2823648042820273
332	9.65375302733844e-05	132	119	5.350284839380468	1.4887597303051
8	2.3502149271550883e-06	3	4	0.5524619360713207	0.043343266900971414
142	4.1190247309725714e-05	82	58	4.932006953104294	1.2437106444195403
156	4.608952535765915e-05	68	81	6.895092620951216	1.0537633219260907
4	5.6019741356854154e-06	2	1	9.091571757430799	0.013130855711226498
88	2.5776932867200464e-05	41	51	2.450271372552476	0.6736005144889696
325	9.423327170960611e-05	114	135	4.043785664229671	1.9810124558301354
1121	0.0003250477567935271	292	327	9.14096106991354	2.612071957819731
10	2.9587707136140734e-06	5	3	2.4859763691284216	0.02090867764039114
192	5.595145744804237e-05	65	69	4.824417516853835	1.314009224802897
78	2.342457003150605e-05	51	55	4.03160947631333	0.8452756460356072
18	5.766090837073017e-06	14	7	10.183947129476401	0.31122932947826576
91	2.6673044748575776e-05	41	53	4.752796687693105	0.7221760119648479
246	7.195067342613021e-05	95	92	4.233751646056957	1.4788518983672754
18	5.522748045790945e-06	5	3	4.9581330965836266	0.09341528922854542
47	1.381653580643445e-05	22	23	4.276459771826968	0.5212596940493719
19	5.832591724411883e-06	17	18	2.962228053588098	0.14075637730793714
44	1.2876536258570214e-05	31	21	10.32244855173109	0.39120445432198625
70	2.06092931424638e-05	35	43	1.177523289892379	0.6615489455705643
96	2.7906287199298855e-05	45	45	2.864872897921405	1.0103828943234072
144	4.183512081634266e-05	36	91	5.813825248250721	0.6402261321703393
251	7.290448263813148e-05	108	105	5.135345826529244	1.8062783834662148
25	7.29834099951072e-06	16	18	2.9978127165657424	0.25516334815431846
150	4.4557124461415756e-05	60	70	6.233568875434697	1.0693502508028558
517	0.0001500138262259568	211	150	6.505458414167756	1.9625628946688845
1	0.0008920606601248885	1	1	10.700673748585855	0.008021742569369243
383	0.00011122278562838986	89	163	8.579178674561662	1.4201415798596468
135	3.930772973402643e-05	58	73	7.464025597054016	0.9247971464983009
48	1.3953021919325372e-05	36	22	3.793554841365092	0.4797087610633269
1	0.0008920606601248885	1	1	18.43393359419032	0.0019396928316665462
1	0.0008920606601248885	1	0	12.353647101805425	0
4	1.3199041881549818e-06	3	3	7.052155901216925	0.01711695214518527
1	0.0008802816901408451	0	1	11.695302406575525	0
6	1.7424572655095396e-06	6	4	4.758379960671293	0.10497737776794813
2	7.424161264661326e-07	2	2	1.892129987018231	0.007772177872396724
4	1.6101050190998708e-06	3	2	1.8475293488671216	0.018262894074849205
1	0.0008802816901408451	1	1	10.410803734923121	0.0006668666176152647
1	0.0008802816901408451	1	1	14.275079794019133	0.0008854925702232464
8	2.3233040171088106e-06	7	5	7.420799034545755	0.27042095204368227
336	9.77715079858371e-05	99	163	4.95704420398247	1.5292002910387268
1561	0.0004532549278770073	387	509	4.577314934152088	3.900859155683382
9	2.680360728903253e-06	6	7	14.544069727772998	0.08371504016098189
221	6.430815770804562e-05	93	73	8.439162683851714	1.2560945045648866
90	2.6516149218745858e-05	53	37	7.111759526859853	0.6417978157899568
18	5.420285962242288e-06	13	12	4.923420918970343	0.30121704328474963
1	0.0008620689655172414	1	0	11.588024847527844	0
255	7.422102847642565e-05	118	100	8.385167459641762	1.3057425368015707
2	9.153204971837877e-07	1	2	5.868797518286696	0.012142623827111492
1	0.0008561643835616438	1	0	17.38482229353022	0
142	4.119342576132413e-05	75	53	6.084540645115872	0.963873470434121
687	0.00019968672147248465	218	313	7.024586745763579	2.7413345672257
48	1.4895743758450619e-05	29	39	3.5176480478625947	0.4435676108444237
12	3.5142560188223554e-06	8	6	5.468563445744934	0.24457016930270428
54	1.7546156952973375e-05	13	31	7.957443179631184	0.4237560259268194
3	1.2893853500036534e-06	2	2	8.32089816788178	0.01753954995980538
40	1.1686226000508936e-05	30	17	5.910344199171338	0.17621014391346573
10	2.9812301748193374e-06	8	8	10.271174223692658	0.0999155556659583
7	2.0733976856735033e-06	1	6	-0.24506248008931467	0.03124948750813948
69	2.020442189878229e-05	41	47	5.517190729340721	0.5544212020616693
28	9.149393918005746e-06	20	16	5.053599462768225	0.37244100834250493
11	4.392402899944256e-06	9	2	3.5353686504532154	0.05220025075877641
1	0.0008223684210526315	1	0	14.327198809475679	0
56	1.6758785119754987e-05	34	41	10.340453169855216	0.4503837692357214
118	3.459295669811987e-05	32	25	6.534293778053465	0.409452373197387
2	6.32029351443081e-07	2	2	7.544181810933127	0.04277071271051654
291	8.530274707090593e-05	134	126	4.586167419412203	1.7370866652508685
190	5.535416028758525e-05	96	104	6.627572901567011	1.3565465934557583
70	2.0497041544867878e-05	30	35	8.09536700995703	0.7113095947239567
233	6.831880898911327e-05	112	50	3.910370371404775	0.8214114488657053
2	1.28567011376252e-06	1	1	11.573473036389043	0.004773119449208506
207	6.007841539261245e-05	96	72	10.245236749749195	1.217255013036027
60	1.7646394488678072e-05	28	24	10.931999063742218	0.3918904035538229
33	9.697853101035466e-06	25	12	5.781136644667741	0.20933065989292757
3	0.0023148148148148147	1	3	10.850610852134185	0.0005539074308921532
195	5.76890477490769e-05	77	80	7.6097647405400775	0.9877466978538482
190	5.563031489100557e-05	90	94	4.483363784499901	1.1868984315541784
134	3.8870222479809964e-05	53	80	3.7727776655881318	1.1033058579261854
276	8.020131692887073e-05	112	159	3.9175362768908744	1.4461221525271633
16	5.084612722527281e-06	8	14	6.944402958924185	0.16177316536395192
113	3.280214183471959e-05	63	50	4.80243555201489	0.7936055975370063
1	0.0007757951900698216	1	0	8.602259478323056	0
86	2.5108755948731426e-05	45	30	9.659912792697178	0.5376423322684055
2	7.474534261770149e-07	1	1	2.090865285177758	0.001407556579726448
45	1.3644066331992879e-05	31	17	6.764085802504677	0.2616887684188674
21	6.2856467257018595e-06	12	12	6.710322663919496	0.27848077326614395
748	0.00021721561524725845	205	307	3.8447496622917545	2.6768291052349866
566	0.00016521157882139345	216	168	4.439379125790572	2.429506557735454
599	0.0001740740654634729	216	273	10.689033013471656	2.5715649770521845
154	4.56348489042006e-05	53	58	7.703924231511095	0.8437516956062875
